"","X_sim","Vol_true","VaR_1%_true","VaR_5%_true"
"t=68",-1.30220189038184,2.00503657036863,5.22605477594903,3.12956084633121
"t=69",1.01422490779891,2.13156184827582,5.55583830342036,3.3270477957771
"t=70",0.526267389046346,2.09157830114534,5.45162264444998,3.26463948590073
"t=71",-1.86306357533663,1.96264768884477,5.11556970051015,3.06339817084822
"t=72",-1.04943762256182,2.27790588888078,5.93727871385366,3.55546885619046
"t=73",0.512685761496821,2.13977786475969,5.57725305107102,3.33987176312049
"t=74",-1.71330597951594,1.56377209024309,4.07591498403851,2.44081328916137
"t=75",0.957221182756947,2.23735668788132,5.83158869868094,3.49217764560941
"t=76",1.95849437389529,2.10707491044322,5.49201399203391,3.28882736477849
"t=77",1.99920599543989,2.33197420882602,6.07820582004875,3.63986138031107
"t=78",3.51324451823585,1.7186186788403,4.47951697606058,2.68250554955376
"t=79",-3.25735066240166,2.15639455440936,5.62056384728665,3.36580791914467
"t=80",2.67967146391645,3.2073740546136,8.3599036267387,5.00622901806319
"t=81",-3.46176151257254,2.55949744313001,6.67123684145057,3.99499096559214
"t=82",-0.269015269448596,3.46540990411027,9.03246466804689,5.40898421139421
"t=83",-6.06981006183257,2.41956292996065,6.30650263077513,3.77657421452774
"t=84",4.67912413677461,5.39736323027482,14.0680306304456,8.42447309367048
"t=85",-1.66889532826785,4.12691803568697,10.756661513853,6.44149901870845
"t=86",0.198701724055649,2.29013259603909,5.96914718063534,3.57455290910386
"t=87",2.78297758692123,1.76232216067461,4.59342850931697,2.75072011861365
"t=88",0.324091062399111,1.94712727089503,5.07511629654252,3.03917313024196
"t=89",-0.28440435774254,1.59296228673834,4.15199816778656,2.48637480030701
"t=90",-0.427814608550764,1.42519777803954,3.71472608762749,2.22451960744575
"t=91",1.09738493483037,1.87533120531425,4.88798246718109,2.92711025863013
"t=92",1.82255854995088,2.04220471319955,5.32293218617949,3.18757473308696
"t=93",0.408986442091502,2.28176057122795,5.94732580296311,3.56148543620053
"t=94",-2.22893124941714,1.99573625935855,5.20181385411733,3.11504445813862
"t=95",-0.961332549720035,1.67333631840024,4.36149015323784,2.61182658820364
"t=96",0.465991347305548,1.51817450512817,3.95706653958457,2.36964230945367
"t=97",2.70275281657659,1.40191694417365,3.65404544229116,2.18818172353212
"t=98",0.128563435606405,2.53538207704817,6.60838101829589,3.95735050227092
"t=99",1.74355018587692,2.01584481229816,5.25422606478743,3.14643088813504
"t=100",-0.303869602438175,2.2543681969825,5.8759285774134,3.51873005547905
"t=101",-0.792284070687447,1.4460637827259,3.76911256868108,2.25708830581806
"t=102",-0.973704520491714,1.50858875096899,3.93208162058359,2.35468038739076
"t=103",-3.99072261828776,1.60437101478376,4.18173460180995,2.50418211071971
"t=104",1.48121639516364,3.63011149312397,9.46175335963081,5.66605864680516
"t=105",1.41764501280316,2.59034441394665,6.75163834711002,4.04313845253695
"t=106",0.112438752370314,2.0213602226251,5.26860178087481,3.15503961501102
"t=107",0.268101206512023,1.62384954797275,4.23250468895211,2.53458517454066
"t=108",0.839460882889289,1.36346601389645,3.55382449331471,2.12816559830085
"t=109",2.20749405070615,1.37279085923549,3.57812936298106,2.14272028089489
"t=110",0.32732067201529,1.65179535477638,4.30534441630281,2.57820438033683
"t=111",0.766993718781614,1.45354701406251,3.78861733854123,2.26876850564144
"t=112",-2.86327276125702,1.40099087854493,3.65163168596704,2.18673627421933
"t=113",0.250221463742964,1.85061512956577,4.82356091616454,2.8885321777709
"t=114",-2.10650940388886,2.00573164037278,5.22786645059303,3.13064574617923
"t=115",1.10152981124522,2.36479247477913,6.16374543466589,3.69108576279325
"t=116",0.443319141377984,2.17483067555766,5.66861692542044,3.39458393438379
"t=117",1.57515158771971,1.96986343185763,5.1343772717992,3.07466086158611
"t=118",0.177092253679207,2.19748951633575,5.72767636843301,3.42995098053663
"t=119",-1.1259687771947,1.9180269810575,4.99926745122249,2.99375194988131
"t=120",1.84483801325801,2.06164426405375,5.37360066728616,3.21791695134006
"t=121",3.81411170534868,2.29179370520734,5.97347680116714,3.5771456509477
"t=122",1.96551947307553,2.23865120875593,5.83496282018041,3.49419819820371
"t=123",-0.121975438471166,1.94352181711283,5.06571881260814,3.03354555857731
"t=124",0.452493368678704,1.5878682019458,4.13872062135545,2.47842369928959
"t=125",1.969576877087,1.4316005799244,3.73141475748236,2.23451341922046
"t=126",-0.0962739890439613,2.3008461530799,5.99707167676073,3.59127516202202
"t=127",0.471609405159991,1.93478304026498,5.04294150911323,3.01990564084611
"t=128",-2.55997160854208,1.89868218821128,4.94884595341152,2.96355763464206
"t=129",1.4392402381242,2.48372607808214,6.47374153885079,3.87672324876777
"t=130",-1.21046155736846,1.62362037454805,4.23190735676956,2.5342274692561
"t=131",-0.707487834232097,1.53215556802578,3.99350767068847,2.3914646480988
"t=132",1.01693214906957,1.42797341745925,3.7219606906567,2.22885196356325
"t=133",-2.00206749536722,1.42213692433266,3.70674808394928,2.21974207467703
"t=134",0.637697809002184,1.61574881210581,4.21139041602972,2.52194114292033
"t=135",-0.465014848275599,1.45794011833469,3.80006780478318,2.27562548138306
"t=136",0.849220250068396,1.37603906822563,3.5865957013796,2.14779024711219
"t=137",-0.79071972611586,1.37899543637336,3.59430136725434,2.15240469362115
"t=138",1.32254870245314,1.37320752345345,3.57921538308584,2.1433706311388
"t=139",0.494932796610124,1.45055388561052,3.78081585827262,2.26409668182046
"t=140",-0.39384553825795,1.37500339077981,3.58389624584743,2.14617371022116
"t=141",1.1534971977694,1.33689064304584,3.48455675734971,2.08668543713076
"t=142",0.185874241041114,1.40748775967601,3.6685655699498,2.19687692956275
"t=143",1.74615584942512,1.34138680631339,3.49627584310858,2.09370327248039
"t=144",-0.609557055242153,1.52628289506139,3.97820076255187,2.38229828792149
"t=145",0.487118994884483,1.4163783925992,3.69173868077287,2.21075387181244
"t=146",1.77561252516417,1.36011326125592,3.54508566569999,2.12293245515208
"t=147",-0.514381758329722,1.53965035033337,4.01304254773366,2.40316287725244
"t=148",0.194736051167804,2.00815311265029,5.23417792986862,3.13442530059841
"t=149",-5.26729324995653,1.85772581463794,4.84209465775853,2.89963088884747
"t=150",-1.57109317663258,3.57084094961643,9.30726684724079,5.57354623329448
"t=151",-1.08188233472222,2.5480765311304,6.64146865039445,3.97716463785748
"t=152",-0.436715943147122,2.21777884134552,5.78055975491836,3.46161956857509
"t=153",1.73412357950212,1.98189835149854,5.16574585140371,3.09344556299933
"t=154",1.16653673559045,1.74997070601385,4.56123489271478,2.7314413535912
"t=155",-0.0693237914593786,1.58022801514815,4.11880675280407,2.46649851557276
"t=156",1.3612642172545,1.41499550656079,3.68813423869316,2.20859539447358
"t=157",0.445235442091863,1.47359864524585,3.84088118472733,2.30006608932836
"t=158",0.374295908811764,1.38139209013484,3.60054815797207,2.1561455100656
"t=159",0.470873883973417,1.88076001754086,4.9021324684748,2.93558381888215
"t=160",0.779602435255074,1.8804008837179,4.9011963992487,2.93502326494135
"t=161",-1.32308446401602,1.95906267654168,5.10622549654635,3.05780250526128
"t=162",3.35450952412653,2.12559480721087,5.54028542826753,3.31773414117283
"t=163",0.0354241597241708,2.75214914863633,7.17337649343256,4.2956913335763
"t=164",1.46921814858475,2.06348109988401,5.37838831296069,3.22078397610185
"t=165",0.221379794149434,2.19018023862343,5.70862500235735,3.41854229618569
"t=166",-0.67805166816585,1.92530967376982,5.01824952446416,3.00511913904142
"t=167",0.914284384445811,1.37603669723375,3.58658952147563,2.14778654635009
"t=168",0.0746903739470559,1.38729015853998,3.61592125839979,2.16535150871045
"t=169",-0.320365601989283,1.33076869665048,3.46860012709648,2.07712999857897
"t=170",2.81054227000444,1.31487830363936,3.42718239660979,2.05232748248756
"t=171",3.14807399043198,1.80869885598707,4.71430767611733,2.82310717228491
"t=172",-0.00812360561083179,2.07138373810997,5.39898625159867,3.23311880706712
"t=173",-0.425388344670726,1.64810965496723,4.29573777402258,2.57245155668039
"t=174",-0.570659086939629,1.45694791350783,3.7974816590486,2.27407679871883
"t=175",-0.732987302813293,1.38354951041561,3.60617139533775,2.15951291898949
"t=176",-0.601586071826776,1.36862623689801,3.56727442657817,2.13621993112583
"t=177",-0.360175651597085,1.46355591880329,3.8147051841175,2.28439090218738
"t=178",-1.33454015680788,1.32461307873584,3.45255573325493,2.06752200384445
"t=179",-0.166346530241192,1.43458684274246,3.73919834272624,2.23917452681838
"t=180",0.66685821072655,1.8853267472274,4.91403548303397,2.94271179780979
"t=181",3.59724873257499,1.93148969061576,5.0343575132313,3.01476521684199
"t=182",-0.694202805625769,2.84381314145699,7.41229535134391,4.43876505461929
"t=183",0.30522208277377,2.21512644445009,5.77364637903888,3.45747957552183
"t=184",-0.720402850629682,1.95188383417876,5.08751410545704,3.04659741089392
"t=185",0.0102157992072296,1.50501062386883,3.92275536265042,2.34909546857117
"t=186",-0.928394416495448,1.38059540188062,3.59847161906128,2.15490199939652
"t=187",1.13570722461738,1.53810233738965,4.00900770839093,2.40074666162333
"t=188",0.555918652572226,1.48467831536769,3.8697599412607,2.31735978976057
"t=189",0.218421031270714,1.39410078176033,3.63367289970844,2.17598186831811
"t=190",1.25421418666229,1.33676787261745,3.4842367607007,2.08649381093727
"t=191",-3.62376629006404,1.42456659490171,3.71308093177313,2.2235344253976
"t=192",0.0369697078012576,3.31721773189929,8.64620716991105,5.1776784952102
"t=193",1.54343228375024,2.32418732984022,6.05790960365306,3.62770723212783
"t=194",0.869984258972723,2.21611488343979,5.77622270925611,3.45902238028005
"t=195",0.659399394455347,2.08062618998997,5.42307636571566,3.24754488585051
"t=196",-1.80902964181542,1.40044571416385,3.65021073486842,2.18588535452685
"t=197",-1.36857285496025,1.56173522990337,4.07060598176711,2.43763405619234
"t=198",0.30013718226667,1.53303786750208,3.99580735213075,2.39284178502318
"t=199",3.66364243480111,1.9502699991536,5.08330770325696,3.04407845688489
"t=200",-1.33543365812954,2.86636178065634,7.4710675579562,4.47396009266458
"t=201",2.90995413083711,2.34882628035955,6.12213013056956,3.66616493209178
"t=202",-0.733717449860642,2.63139541780052,6.85863629314177,4.10721290198205
"t=203",2.28418634696211,2.16611975115085,5.64591221829843,3.38098749012846
"t=204",-1.58012374268374,2.43275700321862,6.34089250205381,3.79716818058402
"t=205",0.493009519706406,2.30300251911342,6.00269216626934,3.59464092542433
"t=206",-0.986925073823742,2.02066631069335,5.26679312470436,3.15395652274004
"t=207",-3.08774684600243,2.05381397978186,5.35319131659357,3.20569505402652
"t=208",3.03965514874623,1.93088951913621,5.03279318813445,3.01382843933315
"t=209",-1.74810123120321,2.52144916900445,6.57206540106437,3.93560332611786
"t=210",0.763699278758651,2.38373297685022,6.21311316330004,3.72064904087384
"t=211",-1.65227519596171,2.1084427506938,5.49557921781578,3.29096235790306
"t=212",1.49281774364841,2.24906674695715,5.86211054105743,3.51045528848811
"t=213",-0.925816628760281,2.23975684250923,5.83784461427946,3.49592392638036
"t=214",-1.10874718431058,2.1003617482785,5.47451637941618,3.27834912723595
"t=215",-0.544805092600138,2.1065225700776,5.490574336993,3.28796524445228
"t=216",-1.58826669457552,1.97169984051703,5.13916380406844,3.07752721959837
"t=217",0.817278195701972,2.20155743808184,5.7382792582673,3.43630039521098
"t=218",-0.328758982625755,2.06410462736414,5.38001351462214,3.22175720881852
"t=219",-0.891063948542822,1.90774308295458,4.97246284546597,2.97770033001254
"t=220",2.62714093957137,1.99643172862981,5.20362656943648,3.11612998118259
"t=221",1.75688023793046,2.51368007248723,6.55181553402521,3.9234769336964
"t=222",1.04853701160617,2.36234489390778,6.1573659042916,3.68726545678168
"t=223",1.34926860715962,2.162033413774,5.63526132879345,3.37460933142129
"t=224",1.42258889905133,2.18291653810116,5.68969243156713,3.40720475098082
"t=225",2.20931130117641,2.20650849482231,5.75118400729129,3.44402825092789
"t=226",-6.4917699319422,2.41839917324824,6.3034693413006,3.7747577651444
"t=227",1.04395725411908,3.82113439136403,9.95964758481172,5.96421669136137
"t=228",-2.70301283381747,2.51115840924445,6.54524291064863,3.91954099623327
"t=229",-2.42595107997021,2.59509093554845,6.7640099827464,4.0505470596321
"t=230",-2.23531119585157,2.53800442346588,6.61521606869997,3.96144359104331
"t=231",-0.542647207560997,2.48173740293535,6.46855812952934,3.87361922564547
"t=232",-0.341488386386555,1.58243818228395,4.12456747292579,2.46994825441258
"t=233",-3.68253198869867,1.42301338852009,3.70903255592369,2.22111010359219
"t=234",-4.26986906050024,2.12654537010636,5.54276303582502,3.31921782703854
"t=235",4.94134266175292,3.03423120073068,7.90861308579364,4.735979036421
"t=236",1.4580809380919,3.21343332964933,8.37569690637621,5.01568663603845
"t=237",2.15228419886994,2.45124498823201,6.38908076146252,3.82602514752443
"t=238",4.82014988641936,2.44579791238463,6.37488315670665,3.81752308050436
"t=239",-2.81940616343804,3.21127912736893,8.37008205661125,5.01232424992966
"t=240",-1.68923373156938,2.72476965133029,7.1020128311563,4.25295605182257
"t=241",0.193103423601915,2.39208634260027,6.23488590680928,3.73368738978616
"t=242",3.83057228744086,1.98431062135102,5.17203334489372,3.09721075381563
"t=243",-3.46256385261276,2.92396264592651,7.62120211484792,4.56386638930195
"t=244",-1.47508699408083,3.40062032956458,8.86359300231765,5.30785741962135
"t=245",2.21948510465012,2.67372485465758,6.96896642822225,4.17328279327124
"t=246",0.285694996750576,2.20107806888312,5.73702979991454,3.43555217191299
"t=247",0.802873890777525,1.71878509196495,4.47995072580744,2.68276529543915
"t=248",-1.20243303981986,1.52006913456028,3.96200482217685,2.37259954134493
"t=249",-6.86470049411428,2.10590347971355,5.48896070051295,3.28699893740716
"t=250",-4.17121682124616,4.17475992191945,10.8813596474086,6.51617301527314
"t=251",1.31205948612724,2.99821376010539,7.81473493894137,4.67976122292485
"t=252",-3.6001121022582,2.22261429842009,5.79316319762456,3.46916699058143
"t=253",0.4483956150822,2.83331413714852,7.38493007909906,4.42237768628155
"t=254",-1.40562388513241,2.16488475357249,5.64269324210215,3.37905984445672
"t=255",0.236078457228107,2.19787595813558,5.72868361490596,3.43055415812651
"t=256",2.2885780544471,1.93106814531237,5.03325877075515,3.01410724795705
"t=257",-1.48485406239473,2.40064386127101,6.25719076746889,3.74704439073541
"t=258",-3.93058801808533,2.27311083854591,5.92478058984247,3.54798450303403
"t=259",1.72518700740092,2.93578579154232,7.65201871317104,4.58232054327924
"t=260",-6.39448412604489,2.4447036722784,6.37203105973362,3.81581513609899
"t=261",-0.973440999137068,3.77237680085339,9.83256270141477,5.88811341799539
"t=262",-2.87423019900668,2.48884045774986,6.48707198313469,3.8847060270362
"t=263",7.3680199784587,2.63705363586135,6.87338423238496,4.11604453027495
"t=264",2.54974435170087,4.06574636389907,10.5972197798595,6.34601922958079
"t=265",0.740178827189392,2.81241823279904,7.33046566566282,4.38976231902729
"t=266",-1.74336965515164,2.2158524121349,5.7755385873619,3.45861270200724
"t=267",-0.111486253817393,2.29600683954094,5.9844581823206,3.58372172065418
"t=268",-1.803974458573,1.9364016496381,5.04716035547733,3.022432046895
"t=269",0.00127796404172997,2.25569741991673,5.87939314856706,3.52080477277473
"t=270",-0.605109754155461,1.89980076430842,4.95176148125831,2.96530356387298
"t=271",0.820106297568802,1.92043431041824,5.00554206750076,2.99750942933227
"t=272",-0.463776329857892,1.981798511628,5.16548562241836,3.09328972796151
"t=273",-0.306026411660973,1.91234470930417,4.98445681690608,2.98488277738827
"t=274",-0.742938998583157,1.85069720702235,4.82377484806499,2.88866028834917
"t=275",0.447485263490153,1.94023289707477,5.05714636234632,3.02841204853069
"t=276",-0.913975285223667,1.8945959801155,4.93819540087294,2.95717967772322
"t=277",-3.04265274737828,1.99856390258775,5.20918400318144,3.11945798438959
"t=278",-1.5832533463492,1.89745755272186,4.94565398562259,2.96164616263435
"t=279",0.688409314022374,1.71507326301173,4.47027597886508,2.6769716881145
"t=280",-1.06686045999354,1.50710716132783,3.92821991115914,2.3523678485574
"t=281",1.23851253680328,1.46157006212832,3.80952912104018,2.28129127827614
"t=282",2.00918111559362,1.47012158659333,3.83181835802093,2.29463892317083
"t=283",0.888577562239711,1.63458396627359,4.26048355919176,2.55133998875148
"t=284",-2.36066058329883,1.49219968970063,3.88936412945121,2.32909952507056
"t=285",-1.11964565607512,2.41229373644254,6.28755574269137,3.76522809558164
"t=286",0.696345143082236,1.56614314046567,4.08209504006485,2.44451414232831
"t=287",-0.308323764978147,1.44156201608877,3.75737887794352,2.25006172445037
"t=288",1.45915023442927,1.36024009913766,3.54541626401796,2.12313043002914
"t=289",-0.399458404951845,1.47170823611469,3.83595390219573,2.29711544469282
"t=290",2.90056744090789,1.37778207868895,3.59113879465331,2.15051082457266
"t=291",2.72361100920515,1.85525515183049,4.83565496515867,2.89577455540151
"t=292",0.974330535968994,1.97016750536335,5.13516982831428,3.07513547464404
"t=293",-0.42112322515254,1.65348844010606,4.30975738153449,2.58084703216452
"t=294",1.42516842585295,1.97637464950176,5.15134852338097,3.08482389407249
"t=295",-1.75479007975593,2.15761827805367,5.62375343838454,3.36771796789917
"t=296",-1.0735022716625,2.2867934289217,5.96044376319176,3.5693409709156
"t=297",-8.56198853562998,2.14779737265339,5.59815560624033,3.35238901007841
"t=298",3.67539500439603,5.04603050291876,13.1522946758596,7.87609549107835
"t=299",-4.02019403784388,3.14482372670744,8.19686847579826,4.90859735386651
"t=300",1.82302501941249,2.98653849643027,7.78430378950921,4.66153789043893
"t=301",2.06629079225384,2.47557630645373,6.45249945600254,3.864002679691
"t=302",-0.814538163315286,2.42900241117193,6.33110629466621,3.79130782649526
"t=303",0.618260532868656,1.97609398636971,5.15061698515201,3.08438582109065
"t=304",-1.40807092245793,1.46518389042591,3.81894843284386,2.28693192130114
"t=305",-0.922648973977773,2.1575768093375,5.62364535168656,3.36765324146355
"t=306",-0.870386027855622,2.07658768286603,5.41255014402242,3.24124138298204
"t=307",0.769976233766596,1.64911392687037,4.29835537215188,2.57401907423772
"t=308",-0.121991626561762,1.48539670715678,3.87163240328752,2.31848109141097
"t=309",0.144545353510539,1.32939018372942,3.46500708338781,2.07497834701925
"t=310",1.04656050306336,1.30808637944241,3.40947949362442,2.04172630924606
"t=311",0.493633129508018,1.37967161590994,3.5960638045828,2.15346010828742
"t=312",-1.58845818728106,1.34541155057053,3.5067661923909,2.09998529358154
"t=313",-0.175057315957843,1.4928806980839,3.89113915299266,2.33016247684102
"t=314",-0.068293234811678,1.3775362515225,3.59049805509958,2.15012712529931
"t=315",1.45771745628121,1.7952698260833,4.67930539890099,2.80214647420481
"t=316",0.40524006856021,2.12395525174115,5.53601198666573,3.31517504141413
"t=317",-0.604252909898368,1.94494649699031,5.0694321888068,3.03576926981977
"t=318",0.114810151017486,1.42227015864055,3.70709535431899,2.21995003341431
"t=319",2.60890857222632,1.34602274714029,3.50835925398372,2.10093927959976
"t=320",-0.283384453067896,1.75669908691695,4.57877217241965,2.74194334529784
"t=321",-0.761444663061892,1.51347659266946,3.94482160190879,2.36230957392777
"t=322",0.380800126233406,1.52384485465455,3.97184609905077,2.37849287314165
"t=323",-2.22463669181673,1.89902537055007,4.94974044567524,2.96409329071263
"t=324",-1.83854450686793,2.37649235834722,6.19424075495216,3.70934752323316
"t=325",1.89117631704007,2.35345253030569,6.13418828251702,3.67338581320225
"t=326",-0.651411741507668,2.3619106539381,6.15623407363025,3.68658767342994
"t=327",-0.539314861260278,2.07292720545014,5.40300924299135,3.23552792769203
"t=328",1.56705510574169,1.9598169109562,5.10819138107056,3.05897975186491
"t=329",-0.199406166124412,2.19298202919666,5.71592776741551,3.42291547032485
"t=330",-1.9840093722806,1.92141312668262,5.008093316435,2.999037214462
"t=331",-1.56109066327267,2.30618034914055,6.01097506446477,3.59960104065424
"t=332",-2.34125512403365,2.26979560028079,5.91613954208059,3.54280991418906
"t=333",0.599231093808616,2.46445408205667,6.42350978330109,3.8466425584286
"t=334",0.873998683886015,2.09132792426651,5.45097004623671,3.26424868520992
"t=335",-0.261532814546945,2.04586832811041,5.33248126497691,3.19329308553525
"t=336",-0.492523695990287,1.88610014536409,4.91605131710191,2.94391895610456
"t=337",-0.853345006265105,1.88761015001244,4.91998708920741,2.94627584649502
"t=338",-0.921652653164884,1.98053608460538,5.16219515237491,3.09131926904834
"t=339",1.03469922175457,2.02568823197374,5.27988257957,3.16179498735696
"t=340",0.967946493641848,2.06738546841381,5.38856490729505,3.22687810877807
"t=341",0.966764478055732,1.40686417621899,3.66694022238662,2.19590360947456
"t=342",-1.63488012890689,1.40663905652353,3.66635345610166,2.19555223145231
"t=343",0.721406589013439,1.52512949657197,3.97519447140824,2.38049800616802
"t=344",2.05831559970704,1.42635671760607,3.71774682138675,2.2263285379881
"t=345",1.30048215498818,1.63129703486013,4.25191629220752,2.54620958264909
"t=346",-2.80418793832089,1.55006540941533,4.04018901980379,2.41941921970367
"t=347",-0.402638266376236,1.87983379799153,4.8997183109622,2.93413812932239
"t=348",-2.68317538695943,1.56394806753248,4.07637366243236,2.441087963271
"t=349",0.317224426029829,1.8488535514238,4.81896942691289,2.88578261895371
"t=350",1.5147518839682,1.54513107830338,4.0273278655212,2.41171747017998
"t=351",1.29348286007521,1.55366234222647,4.04956429413753,2.42503349141271
"t=352",0.163357178987396,1.5166298992578,3.9530405806544,2.36723141175417
"t=353",-0.405619413070539,1.38758913735819,3.61670053579747,2.1658181697266
"t=354",0.689464601662405,1.34278325402788,3.49991563320295,2.0958829175581
"t=355",0.0955402548571165,1.34770138914679,3.51273457321969,2.10355938756995
"t=356",1.41004575940651,1.31466543340232,3.42662755809194,2.05199522402952
"t=357",-0.573925481317542,1.44533175756891,3.7672045717775,2.25594572452867
"t=358",0.812156807122352,1.37893859449796,3.59415321097689,2.15231597199367
"t=359",-1.33902722992943,1.37568470036903,3.58567205447121,2.14723713212886
"t=360",0.192544344589203,1.45451096332419,3.79112983717454,2.2702730856136
"t=361",1.37692151870234,1.36149018428293,3.54867456540774,2.12508162512605
"t=362",2.47378284994331,1.45624338023993,3.7956453187524,2.27297712813788
"t=363",0.0217716581388014,1.75276302754587,4.56851297706202,2.73579974797968
"t=364",-0.947874829183631,1.49297223460865,3.89137773960968,2.33030535160355
"t=365",-0.2972321141297,1.43919414106816,3.75120709796545,2.24636582729666
"t=366",-0.653566701169226,1.35874254228237,3.54151293663159,2.12079296877347
"t=367",0.665270451219453,1.45895054149657,3.80270143594426,2.2772026001311
"t=368",-0.4104251358883,1.39281428326478,3.63031968824774,2.17397383745223
"t=369",1.82879982972915,1.37618559997727,3.58697763105201,2.14801896116134
"t=370",-0.435306253529055,2.25359353064565,5.87390943782798,3.51752091771438
"t=371",2.74614663633402,1.99276747636141,5.19407582938987,3.11041063391495
